课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
12633130,陆面过程模型和植被遥感实习,任选,2.0,张尧(助理教授),1,城市与环境学院,自然地理与资源环境,2023,1~4周 每周周三2~8节1~4周 每周周二2~8节1~4周 每周周一2~8节1~4周 每周周四2~8节1~4周 每周周五2~8节,"""15 / 15""",预计开学前两周，院楼105，上午9-12点，下午2-5点
