课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
18730003,Stata数据分析与应用,全校任选,2.0,"丁华(研究员),吕萍(副研究员),任莉颖",1,中国社会科学调查中心,,,1~2周 每周周二1~4节 二教4251~2周 每周周一1~4节 二教4251~2周 每周周三1~4节 二教4251~2周 每周周四1~4节 二教4251~2周 每周周五1~4节 二教425,"""50 / 19""",
