课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
30340107,听觉文化与世界文明,通识课(通选课III),2.0,毕明辉,1,教务部,,,3~4周 每周周三5~8节 理教1083~4周 每周周四5~8节 理教1083~4周 每周周五5~8节 理教1083~4周 每周周六5~8节 理教1083~4周 每周周二5~8节 理教1083~4周 每周周日5~8节 理教1083~4周 每周周一5~8节 理教108,"""400 / 209""",7.14-7.21（共8天），每天第5-8节
