课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
21130019,计量经济学因果识别方法详解,全校任选,2.0,黄开兴(助理教授),1,现代农学院,,,1~2周 每周周一6~9节 二教2051~2周 每周周二6~9节 二教2051~2周 每周周四6~9节 二教2051~2周 每周周三6~9节 二教205,"""105 / 12""",6月30日-7月3日；7月7日-7月10日； 每天6-9节
