课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
01230470,北斗系统与时空智能,全校任选,2.0,陈秀万(教授),1,地球与空间科学学院,,,3~4周 每周周一5~8节 二教4223~4周 每周周二5~8节 二教4223~4周 每周周三5~8节 二教4223~4周 每周周四5~8节 二教422,"""42 / 1""",
