课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
01035480,交叉中的化学科学,任选,2.0,张文彬(教授),1,化学与分子工程学院,化学类,2022,4~4周 每周周一1~8节4~4周 每周周二1~4节4~4周 每周周三1~8节4~4周 每周周四1~4节4~4周 每周周五1~8节,"""15 / 5""",本研合上
