课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
18730002,社会时空数据分析与建模,全校任选,2.0,顾佳峰(研究员),1,中国社会科学调查中心,,,3~4周 每周周三1~4节 二教3193~4周 每周周二1~4节 二教3193~4周 每周周一1~4节 二教3193~4周 每周周四1~4节 二教3193~4周 每周周五1~4节 二教319,"""50 / 5""",
