课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
00333109,可持续性理论与实践,全校任选,3.0,Tracy Morse,1,工学院,,,1~3周 每周周三6~8节 理教1071~3周 每周周二6~8节 理教1071~3周 每周周一6~8节 理教1071~3周 每周周四6~8节 理教1071~3周 每周周五6~8节 理教107,"""0 / 0""",不开校内选课 globex项目
