课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
06732040,经济学视角下的教育世界,通识课(通选课II),2.0,马莉萍(长聘副教授),1,教务部,,,1~2周 每周周五5~8节 二教3011~2周 每周周四5~8节 二教3011~2周 每周周一5~8节 二教3011~2周 每周周二5~8节 二教301,"""75 / 75""",6月30日至7月11日，每周一二四五，第5-8节
