课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
04835730,蛋白质设计中的人工智能方法,任选,1.0,张铭(教授),1,信息科学技术学院,,,5~5周 每周周一2~4节 二教3195~5周 每周周二2~4节 二教3195~5周 每周周四2~4节 二教3195~5周 每周周三2~4节 二教3195~5周 每周周五2~4节 二教319,"""70 / 27""",
