课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
04835660,微纳加工与设计,全校任选,2.0,王路达(助理教授),1,信息科学技术学院,,,3~4周 每周周四5~8节 二教3173~4周 每周周三5~8节 二教3173~4周 每周周二5~8节 二教3173~4周 每周周一5~8节 二教3173~4周 每周周五5~8节 二教317,"""42 / 8""",
