课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
30340109,欧洲文化：从古典希腊到文艺复兴,全校任选,2.0,朱孝远(教授),1,教务部,,,1~2周 每周周五3~6节 二教3191~2周 每周周二3~6节 二教3191~2周 每周周三3~6节 二教3191~2周 每周周四3~6节 二教319,"""20 / 20""",6月30日至7月11日，每周二三四五，每天第3-6节
