课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
00333734,数据驱动的优化和学习,全校任选,3.0,Bernd HEIDERGOTT,1,工学院,,,1~3周 每周周四2~4节 理教1071~3周 每周周三2~4节 理教1071~3周 每周周二2~4节 理教1071~3周 每周周一2~4节 理教1071~3周 每周周五2~4节 理教107,"""5 / 0""",校内开放5人选课 Globex项目
