课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
21130020,数字技术与经济发展：文献导读和案例讨论,全校任选,2.0,王悦(助理教授),1,现代农学院,,,1~2周 每周周一2~4节 三教1041~2周 每周周二2~4节 三教1041~2周 每周周四2~4节 三教1041~2周 每周周三2~4节 三教1041~2周 每周周五2~10节 三教104,"""21 / 1""",6.30-7.10每天9:00-12:00 （二-四节） 7.11周五 9:00-12:00 （二-四节）、7-8节（15:10-17:00）
