课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
30340106,中国现当代小说选读,全校任选,2.0,金理,1,教务部,,,2~3周 每周周一3~8节 二教4012~3周 每周周五3~8节 二教4012~3周 每周周四3~8节 二教4012~3周 每周周三3~8节 二教4012~3周 每周周二3~8节 二教401,"""40 / 40""",7月7日至11日、7月14日至16日，共8天，每天3-4、7-8节
