课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
21130018,植物大迁徙,全校任选,2.0,周岳(助理教授),1,现代农学院,,,2~2周 每周周三2~7节 三教1062~2周 每周周二2~8节 三教1062~2周 每周周一2~8节 三教1062~2周 每周周四2~7节 三教1062~2周 每周周五2~7节 三教106,"""28 / 17""",7月7日-7月11日每天上午9点-下午4点
