课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
04835640,深度学习中的高效计算方法,全校任选,2.0,王润声(教授),1,信息科学技术学院,,,1~2周 每周周一1~4节 三教1051~2周 每周周二1~4节 三教1051~2周 每周周三1~4节 三教1051~2周 每周周四1~4节 三教1051~2周 每周周五1~4节 三教105,"""42 / 36""",
