课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
00333148,工程科学应用分析,全校任选,3.0,"唐少强(教授),Emily TIAN",1,工学院,,,1~3周 每周周一2~4节 二教1071~3周 每周周二2~4节 二教1071~3周 每周周三2~4节 二教1071~3周 每周周四2~4节 二教1071~3周 每周周五2~4节 二教107,"""10 / 0""",校内开放10人选课 globex项目
