课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
00136542,人工智能通识：原理、算法及应用,通识课(通选课IV),1.0,"李若(教授),卢朓(副教授)",1,数学科学学院,,,3~4周 每周周四3~6节 二教4243~4周 每周周三3~6节 二教4243~4周 每周周二3~6节 二教424,"""20 / 20""",7月15日-7月24日，每周二-四3-4节和5-6节 --补录
