课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
06239083,经济学社会实践,任选、劳动教育课,2.0,"徐晋涛(教授),蒋少翔(助理研究员)",1,国家发展研究院,经济学（国家发展方向）,,1~2周 每周周六1~10节1~2周 每周周五1~10节1~2周 每周周日1~10节1~2周 每周周四1~10节1~2周 每周周三1~10节1~2周 每周周二1~10节1~2周 每周周一1~10节,"""0 / 0""",实际上课时间预计7月1日至11日，请提前预留附近的时间
