课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
01035430,化学应用与实践,任选、劳动教育课,1.0,"高珍(高级工程师),邹鹏(长聘副教授),吕占霞(高级工程师),马锴果(工程师)等",1,化学与分子工程学院,化学类,2023,,"""160 / 154""",6月23日-6月26日开课，周一至周四3-10节上课
