课程号,课程名,课程类别,学分,教师,班号,开课单位,专业,年级,上课时间及教室,限数/已选,备注
01035260,化学中的数学,任选,2.0,刘剑(教授),1,化学与分子工程学院,化学类,2023,3~3周 每周周一1~9节 三教2033~3周 每周周二1~9节 三教2033~3周 每周周三1~9节 三教2033~3周 每周周四1~9节 三教203,"""42 / 15""",周一至周四1-4节、6-9节上课
